PaymentKey,DateKey,PaymentMethodKey,BusinessUnitKey,OpeningBalance,TotalCollected,TotalPaid,ClosingBalance
3428,20240725,2,1,26765799.7,218163.64,157912.77,26826050.57
3429,20240725,3,1,18790183.9,48857.25,0.0,18839041.15
3430,20240725,1,2,41863434.34,189098.49,97167.41,41955365.42
3431,20240725,2,2,834968.9,134072.37,90993.16,878048.11
3432,20240725,3,2,8697420.78,6291.15,0.0,8703711.93
3433,20240726,1,1,33591669.9,106210.53,53461.46,33644418.97
3434,20240726,2,1,26826050.57,140510.54,0.0,26966561.11
3435,20240726,3,1,18839041.15,23555.6,0.0,18862596.75
3436,20240726,1,2,41955365.42,162973.15,81789.31,42036549.26
3437,20240726,2,2,878048.11,118856.87,0.0,996904.98
3438,20240726,3,2,8703711.93,27830.95,0.0,8731542.88
3439,20240727,1,1,33644418.97,127723.05,64239.51,33707902.51
3440,20240727,2,1,26966561.11,139783.29,0.0,27106344.4
3441,20240727,3,1,18862596.75,20754.53,0.0,18883351.28
3442,20240727,1,2,42036549.26,218346.79,109443.73,42145452.32
3443,20240727,2,2,996904.98,141773.11,0.0,1138678.09
3444,20240727,3,2,8731542.88,17098.8,0.0,8748641.68
3445,20240728,1,1,33707902.51,184557.78,92677.52,33799782.77
3446,20240728,2,1,27106344.4,273619.19,0.0,27379963.59
3447,20240728,3,1,18883351.28,21551.42,0.0,18904902.7
3448,20240728,1,2,42145452.32,153550.52,77100.1,42221902.74
3449,20240728,2,2,1138678.09,105707.21,0.0,1244385.3
3450,20240728,3,2,8748641.68,18686.92,0.0,8767328.6
3451,20240729,1,1,33799782.77,112473.28,71857.14,33840398.91
3452,20240729,2,1,27379963.59,241986.32,134243.82,27487706.09
3453,20240729,3,1,18904902.7,16102.29,0.0,18921004.99
3454,20240729,1,2,42221902.74,151259.42,186568.03,42186594.13
3455,20240729,2,2,1244385.3,111174.0,117410.41,1238148.89
3456,20240729,3,2,8767328.6,11947.35,0.0,8779275.95
3457,20240730,1,1,33840398.91,126982.63,63836.66,33903544.88
3458,20240730,2,1,27487706.09,151168.55,0.0,27638874.64
3459,20240730,3,1,18921004.99,10078.81,0.0,18931083.8
3460,20240730,1,2,42186594.13,184136.2,92377.95,42278352.38
3461,20240730,2,2,1238148.89,138405.38,0.0,1376554.27
3462,20240730,3,2,8779275.95,16704.05,0.0,8795980.0
3463,20240731,1,1,33903544.88,217548.07,109138.02,34011954.93
3464,20240731,2,1,27638874.64,393673.44,0.0,28032548.08
3465,20240731,3,1,18931083.8,54109.82,0.0,18985193.62
3466,20240731,1,2,42278352.38,188058.75,94377.69,42372033.44
3467,20240731,2,2,1376554.27,150809.23,0.0,1527363.5
3468,20240731,3,2,8795980.0,22143.55,0.0,8818123.55
3469,20240801,1,1,34011954.93,84140.58,120586.32,33975509.19
3470,20240801,2,1,28032548.08,155115.04,115273.71,28072389.41
3471,20240801,3,1,18985193.62,46383.32,0.0,19031576.94
3472,20240801,1,2,42372033.44,102236.32,51540.82,42422728.94
3473,20240801,2,2,1527363.5,81890.86,95778.26,1513476.1
3474,20240801,3,2,8818123.55,3316.29,0.0,8821439.84
3475,20240802,1,1,33975509.19,111500.33,56229.42,34030780.1
3476,20240802,2,1,28072389.41,170167.79,0.0,28242557.2
3477,20240802,3,1,19031576.94,6917.46,0.0,19038494.4
3478,20240802,1,2,42422728.94,262965.14,131851.26,42553842.82
3479,20240802,2,2,1513476.1,171597.37,0.0,1685073.47
3480,20240802,3,2,8821439.84,41698.7,0.0,8863138.54
3481,20240803,1,1,34030780.1,140611.09,136248.56,34035142.63
3482,20240803,2,1,28242557.2,116613.85,62619.97,28296551.08
3483,20240803,3,1,19038494.4,27240.68,0.0,19065735.08
3484,20240803,1,2,42553842.82,233258.13,117076.01,42670024.94
3485,20240803,2,2,1685073.47,171280.93,0.0,1856354.4
3486,20240803,3,2,8863138.54,16609.88,0.0,8879748.42
3487,20240804,1,1,34035142.63,84096.32,47155.5,34072083.45
3488,20240804,2,1,28296551.08,111252.85,72658.86,28335145.07
3489,20240804,3,1,19065735.08,30902.34,0.0,19096637.42
3490,20240804,1,2,42670024.94,155910.98,78363.76,42747572.16
3491,20240804,2,2,1856354.4,104255.58,581090.0,1379519.98
3492,20240804,3,2,8879748.42,10450.86,0.0,8890199.28
3493,20240805,1,1,34072083.45,84532.55,76571.67,34080044.33
3494,20240805,2,1,28335145.07,113128.04,29724.62,28418548.49
3495,20240805,3,1,19096637.42,5764.26,0.0,19102401.68
3496,20240805,1,2,42747572.16,85420.45,128312.49,42704680.12
3497,20240805,2,2,1379519.98,59934.02,802194.74,637259.26
3498,20240805,3,2,8890199.28,12798.23,0.0,8902997.51
3499,20240806,1,1,34080044.33,137009.82,69095.03,34147959.12
3500,20240806,2,1,28418548.49,112518.98,0.0,28531067.47
3501,20240806,3,1,19102401.68,23858.37,0.0,19126260.05
3502,20240806,1,2,42704680.12,140135.52,70395.06,42774420.58
3503,20240806,2,2,637259.26,100139.95,0.0,737399.21
3504,20240806,3,2,8902997.51,10443.81,0.0,8913441.32
3505,20240807,1,1,34147959.12,319888.96,160582.48,34307265.6
3506,20240807,2,1,28531067.47,311229.02,0.0,28842296.49
3507,20240807,3,1,19126260.05,66783.15,0.0,19193043.2
3508,20240807,1,2,42774420.58,148013.46,74324.35,42848109.69
3509,20240807,2,2,737399.21,102604.23,0.0,840003.44
3510,20240807,3,2,8913441.32,18792.52,0.0,8932233.84
3511,20240808,1,1,34307265.6,80371.5,118126.07,34269511.03
3512,20240808,2,1,28842296.49,117874.99,103789.58,28856381.9
3513,20240808,3,1,19193043.2,37010.18,0.0,19230053.38
3514,20240808,1,2,42848109.69,173842.48,89984.33,42931967.84
3515,20240808,2,2,840003.44,120647.41,210.96,960439.89
3516,20240808,3,2,8932233.84,11158.31,0.0,8943392.15
3517,20240809,1,1,34269511.03,328197.96,164619.61,34433089.38
3518,20240809,2,1,28856381.9,330083.47,0.0,29186465.37
3519,20240809,3,1,19230053.38,34980.71,0.0,19265034.09
3520,20240809,1,2,42931967.84,205028.12,102875.55,43034120.41
3521,20240809,2,2,960439.89,155802.04,0.0,1116241.93
3522,20240809,3,2,8943392.15,17217.19,0.0,8960609.34
3523,20240810,1,1,34433089.38,153666.79,77388.15,34509368.02
3524,20240810,2,1,29186465.37,189486.43,62665.59,29313286.21
3525,20240810,3,1,19265034.09,23292.5,0.0,19288326.59
3526,20240810,1,2,43034120.41,163021.83,81989.25,43115152.99
3527,20240810,2,2,1116241.93,120466.39,743381.05,493327.27
3528,20240810,3,2,8960609.34,21916.07,0.0,8982525.41
3529,20240811,1,1,34509368.02,108570.85,54803.06,34563135.81
3530,20240811,2,1,29313286.21,125018.96,0.0,29438305.17
3531,20240811,3,1,19288326.59,6602.01,0.0,19294928.6
3532,20240811,1,2,43115152.99,144402.83,72680.59,43186875.23
3533,20240811,2,2,493327.27,99027.01,0.0,592354.28
3534,20240811,3,2,8982525.41,10415.17,0.0,8992940.58
3535,20240812,1,1,34563135.81,107418.89,54198.17,34616356.53
3536,20240812,2,1,29438305.17,236989.59,26226.6,29649068.16
3537,20240812,3,1,19294928.6,16670.31,0.0,19311598.91
3538,20240812,1,2,43186875.23,146520.05,73627.07,43259768.21
3539,20240812,2,2,592354.28,113893.75,15795.1,690452.93
3540,20240812,3,2,8992940.58,11246.23,0.0,9004186.81
3541,20240813,1,1,34616356.53,169509.66,85209.68,34700656.51
3542,20240813,2,1,29649068.16,201163.04,0.0,29850231.2
3543,20240813,3,1,19311598.91,22619.22,0.0,19334218.13
3544,20240813,1,2,43259768.21,170984.46,85916.13,43344836.54
3545,20240813,2,2,690452.93,120766.38,0.0,811219.31
3546,20240813,3,2,9004186.81,20868.48,0.0,9025055.29
3547,20240814,1,1,34700656.51,323561.81,162273.46,34861944.86
3548,20240814,2,1,29850231.2,280461.32,71824.65,30058867.87
3549,20240814,3,1,19334218.13,36264.38,0.0,19370482.51
3550,20240814,1,2,43344836.54,190336.45,95529.47,43439643.52
3551,20240814,2,2,811219.31,122293.36,64696.66,868816.01
3552,20240814,3,2,9025055.29,9526.76,0.0,9034582.05
3553,20240815,1,1,34861944.86,112906.11,82571.19,34892279.78
3554,20240815,2,1,30058867.87,142772.85,46350.19,30155290.53
3555,20240815,3,1,19370482.51,3336.39,0.0,19373818.9
3556,20240815,1,2,43439643.52,168718.67,89896.31,43518465.88
3557,20240815,2,2,868816.01,123096.54,13782.06,978130.49
3558,20240815,3,2,9034582.05,23454.04,0.0,9058036.09
3559,20240816,1,1,34892279.78,122825.81,61974.1,34953131.49
3560,20240816,2,1,30155290.53,176737.92,0.0,30332028.45
3561,20240816,3,1,19373818.9,18605.74,0.0,19392424.64
3562,20240816,1,2,43518465.88,208816.03,104754.23,43622527.68
3563,20240816,2,2,978130.49,152974.91,0.0,1131105.4
3564,20240816,3,2,9058036.09,27730.01,0.0,9085766.1
3565,20240817,1,1,34953131.49,200980.89,100991.47,35053120.91
3566,20240817,2,1,30332028.45,261585.95,0.0,30593614.4
3567,20240817,3,1,19392424.64,10014.36,0.0,19402439.0
3568,20240817,1,2,43622527.68,199013.03,99879.01,43721661.7
3569,20240817,2,2,1131105.4,148607.13,0.0,1279712.53
3570,20240817,3,2,9085766.1,32809.95,0.0,9118576.05
3571,20240818,1,1,35053120.91,158253.77,79716.16,35131658.52
3572,20240818,2,1,30593614.4,165643.22,0.0,30759257.62
3573,20240818,3,1,19402439.0,10014.06,0.0,19412453.06
3574,20240818,1,2,43721661.7,133959.24,67325.79,43788295.15
3575,20240818,2,2,1279712.53,86459.31,0.0,1366171.84
3576,20240818,3,2,9118576.05,11835.94,0.0,9130411.99
3577,20240819,1,1,35131658.52,183753.33,92441.47,35222970.38
3578,20240819,2,1,30759257.62,198430.78,75161.69,30882526.71
3579,20240819,3,1,19412453.06,33729.02,0.0,19446182.08
3580,20240819,1,2,43788295.15,164672.38,116427.71,43836539.82
3581,20240819,2,2,1366171.84,109872.61,142494.58,1333549.87
3582,20240819,3,2,9130411.99,20929.92,0.0,9151341.91
3583,20240820,1,1,35222970.38,155188.04,78114.44,35300043.98
3584,20240820,2,1,30882526.71,199701.27,0.0,31082227.98
3585,20240820,3,1,19446182.08,26462.81,0.0,19472644.89
3586,20240820,1,2,43836539.82,141388.9,71049.33,43906879.39
3587,20240820,2,2,1333549.87,98599.97,0.0,1432149.84
3588,20240820,3,2,9151341.91,6907.17,0.0,9158249.08
3589,20240821,1,1,35300043.98,72077.32,48537.98,35323583.32
3590,20240821,2,1,31082227.98,127539.09,168412.12,31041354.95
3591,20240821,3,1,19472644.89,25584.46,0.0,19498229.35
3592,20240821,1,2,43906879.39,182428.53,91599.36,43997708.56
3593,20240821,2,2,1432149.84,154477.67,93032.45,1493595.06
3594,20240821,3,2,9158249.08,22349.93,0.0,9180599.01
3595,20240822,1,1,35323583.32,195862.43,151182.13,35368263.62
3596,20240822,2,1,31041354.95,223186.34,201837.78,31062703.51
3597,20240822,3,1,19498229.35,18577.0,0.0,19516806.35
3598,20240822,1,2,43997708.56,151883.98,76374.02,44073218.52
3599,20240822,2,2,1493595.06,114655.73,510977.94,1097272.85
3600,20240822,3,2,9180599.01,5593.6,0.0,9186192.61
3601,20240823,1,1,35368263.62,276321.96,138692.79,35505892.79
3602,20240823,2,1,31062703.51,282147.55,0.0,31344851.06
3603,20240823,3,1,19516806.35,67517.82,0.0,19584324.17
3604,20240823,1,2,44073218.52,234614.32,121075.29,44186757.55
3605,20240823,2,2,1097272.85,167130.84,19873.81,1244529.88
3606,20240823,3,2,9186192.61,29886.98,0.0,9216079.59
3607,20240824,1,1,35505892.79,168055.56,84575.61,35589372.74
3608,20240824,2,1,31344851.06,260742.55,0.0,31605593.61
3609,20240824,3,1,19584324.17,33611.7,0.0,19617935.87
3610,20240824,1,2,44186757.55,236190.37,118422.16,44304525.76
3611,20240824,2,2,1244529.88,168473.13,0.0,1413003.01
3612,20240824,3,2,9216079.59,21412.7,0.0,9237492.29
3613,20240825,1,1,35589372.74,127636.95,99909.58,35617100.11
3614,20240825,2,1,31605593.61,172583.74,295743.23,31482434.12
3615,20240825,3,1,19617935.87,15107.28,0.0,19633043.15
3616,20240825,1,2,44304525.76,174409.56,87602.98,44391332.34
3617,20240825,2,2,1413003.01,113851.48,40198.11,1486656.38
3618,20240825,3,2,9237492.29,15560.59,0.0,9253052.88
3619,20240826,1,1,35617100.11,297478.3,170747.11,35743831.3
3620,20240826,2,1,31482434.12,216886.02,137436.28,31561883.86
3621,20240826,3,1,19633043.15,29257.06,0.0,19662300.21
3622,20240826,1,2,44391332.34,84726.1,44143.86,44431914.58
3623,20240826,2,2,1486656.38,75229.8,219273.37,1342612.81
3624,20240826,3,2,9253052.88,9571.85,0.0,9262624.73
3625,20240827,1,1,35743831.3,117282.53,59232.89,35801880.94
3626,20240827,2,1,31561883.86,172814.66,0.0,31734698.52
3627,20240827,3,1,19662300.21,17781.6,0.0,19680081.81
3628,20240827,1,2,44431914.58,120029.44,77766.24,44474177.78
3629,20240827,2,2,1342612.81,95086.28,698537.78,739161.31
3630,20240827,3,2,9262624.73,12299.26,0.0,9274923.99
3631,20240828,1,1,35801880.94,135734.92,158365.43,35779250.43
3632,20240828,2,1,31734698.52,317978.56,50764.75,32001912.33
3633,20240828,3,1,19680081.81,18637.88,0.0,19698719.69
3634,20240828,1,2,44474177.78,169489.47,87328.71,44556338.54
3635,20240828,2,2,739161.31,128813.85,59982.89,807992.27
3636,20240828,3,2,9274923.99,10778.56,0.0,9285702.55
3637,20240829,1,1,35779250.43,175941.7,91206.61,35863985.52
3638,20240829,2,1,32001912.33,192435.42,28046.31,32166301.44
3639,20240829,3,1,19698719.69,39604.43,0.0,19738324.12
3640,20240829,1,2,44556338.54,110999.97,55881.21,44611457.3
3641,20240829,2,2,807992.27,70620.14,42045.15,836567.26
3642,20240829,3,2,9285702.55,8196.83,0.0,9293899.38
3643,20240830,1,1,35863985.52,105111.89,53124.83,35915972.58
3644,20240830,2,1,32166301.44,172738.08,0.0,32339039.52
3645,20240830,3,1,19738324.12,21430.37,0.0,19759754.49
3646,20240830,1,2,44611457.3,217607.22,109245.74,44719818.78
3647,20240830,2,2,836567.26,145433.82,0.0,982001.08
3648,20240830,3,2,9293899.38,15371.5,0.0,9309270.88
3649,20240831,1,1,35915972.58,112728.75,56960.45,35971740.88
3650,20240831,2,1,32339039.52,137112.53,1871096.82,30605055.23
3651,20240831,3,1,19759754.49,43671.1,0.0,19803425.59
3652,20240831,1,2,44719818.78,125339.05,63040.4,44782117.43
3653,20240831,2,2,982001.08,94229.98,0.0,1076231.06
3654,20240831,3,2,9309270.88,13270.56,0.0,9322541.44
3655,20240901,1,1,35971740.88,109866.25,141977.06,35939630.07
3656,20240901,2,1,30605055.23,221608.38,64246.99,30762416.62
3657,20240901,3,1,19803425.59,36561.12,0.0,19839986.71
3658,20240901,1,2,44782117.43,175791.86,88335.96,44869573.33
3659,20240901,2,2,1076231.06,122299.13,27905.27,1170624.92
3660,20240901,3,2,9322541.44,7625.01,0.0,9330166.45
3661,20240902,1,1,35939630.07,139837.63,103577.83,35975889.87
3662,20240902,2,1,30762416.62,227547.66,24545.84,30965418.44
3663,20240902,3,1,19839986.71,38860.0,0.0,19878846.71
3664,20240902,1,2,44869573.33,153776.43,77311.87,44946037.89
3665,20240902,2,2,1170624.92,119380.35,21055.61,1268949.66
3666,20240902,3,2,9330166.45,13443.23,0.0,9343609.68
3667,20240903,1,1,35975889.87,114698.36,57956.58,36032631.65
3668,20240903,2,1,30965418.44,158919.88,0.0,31124338.32
3669,20240903,3,1,19878846.71,27005.52,0.0,19905852.23
3670,20240903,1,2,44946037.89,159970.41,80373.21,45025635.09
3671,20240903,2,2,1268949.66,106499.61,0.0,1375449.27
3672,20240903,3,2,9343609.68,10344.06,0.0,9353953.74
3673,20240904,1,1,36032631.65,123731.49,62354.14,36094009.0
3674,20240904,2,1,31124338.32,157422.9,0.0,31281761.22
3675,20240904,3,1,19905852.23,15631.33,0.0,19921483.56
3676,20240904,1,2,45025635.09,169031.6,84912.63,45109754.06
3677,20240904,2,2,1375449.27,131129.34,0.0,1506578.61
3678,20240904,3,2,9353953.74,10201.41,0.0,9364155.15
3679,20240905,1,1,36094009.0,143957.25,269044.13,35968922.12
3680,20240905,2,1,31281761.22,264336.43,113847.79,31432249.86
3681,20240905,3,1,19921483.56,21229.43,0.0,19942712.99
3682,20240905,1,2,45109754.06,184733.83,102808.03,45191679.86
3683,20240905,2,2,1506578.61,137546.13,64803.45,1579321.29
3684,20240905,3,2,9364155.15,26219.82,0.0,9390374.97
3685,20240906,1,1,35968922.12,164632.62,82792.52,36050762.22
3686,20240906,2,1,31432249.86,273880.43,0.0,31706130.29
3687,20240906,3,1,19942712.99,24268.29,0.0,19966981.28
3688,20240906,1,2,45191679.86,194782.46,97710.23,45288752.09
3689,20240906,2,2,1579321.29,146849.77,0.0,1726171.06
3690,20240906,3,2,9390374.97,20404.99,0.0,9410779.96
3691,20240907,1,1,36050762.22,542868.22,272001.82,36321628.62
3692,20240907,2,1,31706130.29,425291.46,0.0,32131421.75
3693,20240907,3,1,19966981.28,39753.88,0.0,20006735.16
3694,20240907,1,2,45288752.09,211957.23,106307.67,45394401.65
3695,20240907,2,2,1726171.06,174923.92,0.0,1901094.98
3696,20240907,3,2,9410779.96,15066.73,0.0,9425846.69
3697,20240908,1,1,36321628.62,43041.3,22051.78,36342618.14
3698,20240908,2,1,32131421.75,102957.72,0.0,32234379.47
3699,20240908,3,1,20006735.16,9197.18,0.0,20015932.34
3700,20240908,1,2,45394401.65,162323.26,81523.9,45475201.01
3701,20240908,2,2,1901094.98,125377.87,86972.49,1939500.36
3702,20240908,3,2,9425846.69,9594.68,0.0,9435441.37
3703,20240909,1,1,36342618.14,140706.59,84872.68,36398452.05
3704,20240909,2,1,32234379.47,210344.16,85998.2,32358725.43
3705,20240909,3,1,20015932.34,25827.31,0.0,20041759.65
3706,20240909,1,2,45475201.01,122952.73,61906.41,45536247.33
3707,20240909,2,2,1939500.36,89749.46,0.0,2029249.82
3708,20240909,3,2,9435441.37,7337.07,0.0,9442778.44
3709,20240910,1,1,36398452.05,87373.7,44222.79,36441602.96
3710,20240910,2,1,32358725.43,169698.52,3751.75,32524672.2
3711,20240910,3,1,20041759.65,35310.52,0.0,20077070.17
3712,20240910,1,2,45536247.33,102722.92,51773.21,45587197.04
3713,20240910,2,2,2029249.82,76576.89,3751.75,2102074.96
3714,20240910,3,2,9442778.44,16939.48,0.0,9459717.92
3715,20240911,1,1,36441602.96,135478.68,68321.06,36508760.58
3716,20240911,2,1,32524672.2,165886.29,0.0,32690558.49
3717,20240911,3,1,20077070.17,48685.11,0.0,20125755.28
3718,20240911,1,2,45587197.04,180035.13,90473.81,45676758.36
3719,20240911,2,2,2102074.96,127227.4,26508.74,2202793.62
3720,20240911,3,2,9459717.92,13373.63,0.0,9473091.55
3721,20240912,1,1,36508760.58,165237.59,165018.99,36508979.18
3722,20240912,2,1,32690558.49,156519.72,180387.45,32666690.76
3723,20240912,3,1,20125755.28,3747.8,0.0,20129503.08
3724,20240912,1,2,45676758.36,163878.55,96949.41,45743687.5
3725,20240912,2,2,2202793.62,130343.52,58398.14,2274739.0
3726,20240912,3,2,9473091.55,12302.82,0.0,9485394.37
3727,20240913,1,1,36508979.18,201766.37,101393.93,36609351.62
3728,20240913,2,1,32666690.76,240903.95,0.0,32907594.71
3729,20240913,3,1,20129503.08,48331.06,0.0,20177834.14
3730,20240913,1,2,45743687.5,140158.78,70496.06,45813350.22
3731,20240913,2,2,2274739.0,86347.85,0.0,2361086.85
3732,20240913,3,2,9485394.37,7474.25,0.0,9492868.62
3733,20240914,1,1,36609351.62,119412.67,60261.31,36668502.98
3734,20240914,2,1,32907594.71,193056.92,0.0,33100651.63
3735,20240914,3,1,20177834.14,185658.4,0.0,20363492.54
3736,20240914,1,2,45813350.22,182051.5,195616.92,45799784.8
3737,20240914,2,2,2361086.85,118389.63,28083.58,2451392.9
3738,20240914,3,2,9492868.62,14224.82,0.0,9507093.44
3739,20240915,1,1,36668502.98,97108.01,49141.85,36716469.14
3740,20240915,2,1,33100651.63,108832.54,14876.44,33194607.73
3741,20240915,3,1,20363492.54,29480.62,0.0,20392973.16
3742,20240915,1,2,45799784.8,107836.95,54228.7,45853393.05
3743,20240915,2,2,2451392.9,72356.33,9006.85,2514742.38
3744,20240915,3,2,9507093.44,9487.6,0.0,9516581.04
3745,20240916,1,1,36716469.14,87017.8,81906.39,36721580.55
3746,20240916,2,1,33194607.73,90595.5,64447.53,33220755.7
3747,20240916,3,1,20392973.16,78146.84,0.0,20471120.0
3748,20240916,1,2,45853393.05,95437.23,49912.11,45898918.17
3749,20240916,2,2,2514742.38,74367.94,15060.99,2574049.33
3750,20240916,3,2,9516581.04,10062.27,0.0,9526643.31
3751,20240917,1,1,36721580.55,125043.4,63118.43,36783505.52
3752,20240917,2,1,33220755.7,137027.95,0.0,33357783.65
3753,20240917,3,1,20471120.0,4965.57,0.0,20476085.57
3754,20240917,1,2,45898918.17,117786.09,212090.79,45804613.47
3755,20240917,2,2,2574049.33,89130.89,639742.67,2023437.55
3756,20240917,3,2,9526643.31,10988.34,0.0,9537631.65
3757,20240918,1,1,36783505.52,101793.92,51465.61,36833833.83
3758,20240918,2,1,33357783.65,80466.35,0.0,33438250.0
3759,20240918,3,1,20476085.57,50949.8,0.0,20527035.37
3760,20240918,1,2,45804613.47,155951.59,78347.52,45882217.54
3761,20240918,2,2,2023437.55,111470.97,0.0,2134908.52
3762,20240918,3,2,9537631.65,7822.4,0.0,9545454.05
3763,20240919,1,1,36833833.83,215506.97,132376.61,36916964.19
3764,20240919,2,1,33438250.0,246555.06,71484.08,33613320.98
3765,20240919,3,1,20527035.37,11613.9,0.0,20538649.27
3766,20240919,1,2,45882217.54,125965.35,64725.72,45943457.17
3767,20240919,2,2,2134908.52,84589.23,1787000.8,432496.95
3768,20240919,3,2,9545454.05,13080.04,0.0,9558534.09
3769,20240920,1,1,36916964.19,151648.56,76369.32,36992243.43
3770,20240920,2,1,33613320.98,156628.33,0.0,33769949.31
3771,20240920,3,1,20538649.27,22420.58,0.0,20561069.85
3772,20240920,1,2,45943457.17,190823.96,95798.69,46038482.44
3773,20240920,2,2,432496.95,125906.74,88228.24,470175.45
3774,20240920,3,2,9558534.09,19234.42,0.0,9577768.51
3775,20240921,1,1,36992243.43,115514.07,58267.83,37049489.67
3776,20240921,2,1,33769949.31,198754.2,0.0,33968703.51
3777,20240921,3,1,20561069.85,6520.7,0.0,20567590.55
3778,20240921,1,2,46038482.44,225282.11,113030.04,46150734.51
3779,20240921,2,2,470175.45,164438.71,0.0,634614.16
3780,20240921,3,2,9577768.51,17078.75,0.0,9594847.26
3781,20240922,1,1,37049489.67,122835.66,61962.91,37110362.42
3782,20240922,2,1,33968703.51,99867.43,0.0,34068570.94
3783,20240922,3,1,20567590.55,29727.54,0.0,20597318.09
3784,20240922,1,2,46150734.51,145957.19,73360.54,46223331.16
3785,20240922,2,2,634614.16,108581.18,413912.64,329282.7
3786,20240922,3,2,9594847.26,6255.68,0.0,9601102.94
3787,20240923,1,1,37110362.42,178684.92,129680.01,37159367.33
3788,20240923,2,1,34068570.94,218021.43,338568.46,33948023.91
3789,20240923,3,1,20597318.09,69662.41,0.0,20666980.5
3790,20240923,1,2,46223331.16,198344.3,101039.35,46320636.11
3791,20240923,2,2,329282.7,139711.45,19198.07,449796.08
3792,20240923,3,2,9601102.94,13706.14,0.0,9614809.08
3793,20240924,1,1,37159367.33,128115.11,64490.43,37222992.01
3794,20240924,2,1,33948023.91,259159.17,0.0,34207183.08
3795,20240924,3,1,20666980.5,27233.18,0.0,20694213.68
3796,20240924,1,2,46320636.11,112410.04,56509.48,46376536.67
3797,20240924,2,2,449796.08,93685.76,130567.74,412914.1
3798,20240924,3,2,9614809.08,6932.54,0.0,9621741.62
3799,20240925,1,1,37222992.01,172850.96,86913.22,37308929.75
3800,20240925,2,1,34207183.08,193353.32,49536.03,34351000.37
3801,20240925,3,1,20694213.68,37466.85,0.0,20731680.53
3802,20240925,1,2,46376536.67,181500.46,91118.29,46466918.84
3803,20240925,2,2,412914.1,126281.55,44692.58,494503.07
3804,20240925,3,2,9621741.62,21488.17,0.0,9643229.79
3805,20240926,1,1,37308929.75,71846.1,44823.3,37335952.55
3806,20240926,2,1,34351000.37,228908.15,63082.65,34516825.87
3807,20240926,3,1,20731680.53,18018.54,0.0,20749699.07
3808,20240926,1,2,46466918.84,165886.85,178244.82,46454560.87
3809,20240926,2,2,494503.07,128670.07,20902.92,602270.22
3810,20240926,3,2,9643229.79,8801.82,0.0,9652031.61
3811,20240927,1,1,37335952.55,96768.92,275878.31,37156843.16
3812,20240927,2,1,34516825.87,218423.97,1775016.47,32960233.37
3813,20240927,3,1,20749699.07,49654.59,0.0,20799353.66
3814,20240927,1,2,46454560.87,214608.51,107710.57,46561458.81
3815,20240927,2,2,602270.22,148298.32,0.0,750568.54
3816,20240927,3,2,9652031.61,13352.45,0.0,9665384.06
3817,20240928,1,1,37156843.16,214448.05,107757.8,37263533.41
3818,20240928,2,1,32960233.37,230811.95,0.0,33191045.32
3819,20240928,3,1,20799353.66,59652.84,0.0,20859006.5
3820,20240928,1,2,46561458.81,191328.23,96099.42,46656687.62
3821,20240928,2,2,750568.54,134929.06,0.0,885497.6
3822,20240928,3,2,9665384.06,21483.8,0.0,9686867.86
3823,20240929,1,1,37263533.41,183676.79,92323.79,37354886.41
3824,20240929,2,1,33191045.32,140366.77,0.0,33331412.09
3825,20240929,3,1,20859006.5,17632.61,0.0,20876639.11
3826,20240929,1,2,46656687.62,150821.86,75736.9,46731772.58
3827,20240929,2,2,885497.6,117425.56,31208.64,971714.52
3828,20240929,3,2,9686867.86,25986.24,0.0,9712854.1
3829,20240930,1,1,37354886.41,227072.27,159573.98,37422384.7
3830,20240930,2,1,33331412.09,279416.29,147612.85,33463215.53
3831,20240930,3,1,20876639.11,10752.38,0.0,20887391.49
3832,20240930,1,2,46731772.58,137244.0,72305.21,46796711.37
3833,20240930,2,2,971714.52,107214.1,17422.75,1061505.87
3834,20240930,3,2,9712854.1,6144.18,0.0,9718998.28
3835,20241001,1,1,37422384.7,144068.66,72570.02,37493883.34
3836,20241001,2,1,33463215.53,166581.41,40231.98,33589564.96
3837,20241001,3,1,20887391.49,15571.64,0.0,20902963.13
3838,20241001,1,2,46796711.37,140016.65,70444.1,46866283.92
3839,20241001,2,2,1061505.87,97765.76,29614.93,1129656.7
3840,20241001,3,2,9718998.28,17135.9,0.0,9736134.18
3841,20241002,1,1,37493883.34,236075.08,118558.72,37611399.7
3842,20241002,2,1,33589564.96,242543.84,0.0,33832108.8
3843,20241002,3,1,20902963.13,16103.85,0.0,20919066.98
3844,20241002,1,2,46866283.92,135930.81,68367.92,46933846.81
3845,20241002,2,2,1129656.7,105870.48,0.0,1235527.18
3846,20241002,3,2,9736134.18,23136.12,0.0,9759270.3
3847,20241003,1,1,37611399.7,101804.18,123824.32,37589379.56
3848,20241003,2,1,33832108.8,173737.39,473856.63,33531989.56
3849,20241003,3,1,20919066.98,27878.41,0.0,20946945.39
3850,20241003,1,2,46933846.81,124737.01,72798.51,46985785.31
3851,20241003,2,2,1235527.18,80416.49,27938.7,1288004.97
3852,20241003,3,2,9759270.3,16625.26,0.0,9775895.56
3853,20241004,1,1,37589379.56,247056.37,124098.72,37712337.21
3854,20241004,2,1,33531989.56,240618.96,0.0,33772608.52
3855,20241004,3,1,20946945.39,21628.47,0.0,20968573.86
3856,20241004,1,2,46985785.31,182068.74,91326.5,47076527.55
3857,20241004,2,2,1288004.97,111346.4,0.0,1399351.37
