PurchaseKey,DateKey,ProductKey,SupplierKey,BusinessUnitKey,InvoiceNumber,Quantity,UnitPurchasePrice,TotalPurchaseAmount,PaymentMethodKey,PayableInvoiceNumber
23851,20241010,417,2,2,PO-GR-015692,3.435,271.1,931.23,3,SINV-202410-SUP002-BU2
23852,20241003,418,2,2,PO-GR-015693,8.759,534.44,4681.16,3,SINV-202410-SUP002-BU2
23853,20241027,418,2,2,PO-GR-015694,8.759,537.96,4711.99,3,SINV-202410-SUP002-BU2
23854,20241031,418,2,2,PO-GR-015695,8.758,537.93,4711.19,3,SINV-202410-SUP002-BU2
23855,20241011,419,2,2,PO-GR-015696,12.844,156.93,2015.61,3,SINV-202410-SUP002-BU2
23856,20241021,419,2,2,PO-GR-015697,12.844,157.18,2018.82,3,SINV-202410-SUP002-BU2
23857,20241031,419,2,2,PO-GR-015698,12.844,157.59,2024.09,1,
23858,20241017,420,2,2,PO-GR-015699,1.077,302.87,326.19,3,SINV-202410-SUP002-BU2
23859,20241020,420,2,2,PO-GR-015700,1.077,303.21,326.56,3,SINV-202410-SUP002-BU2
23860,20241010,421,2,2,PO-GR-015701,9.606,572.16,5496.17,3,SINV-202410-SUP002-BU2
23861,20241014,421,2,2,PO-GR-015702,9.606,573.7,5510.96,3,SINV-202410-SUP002-BU2
23862,20241010,422,2,2,PO-GR-015703,10.963,96.27,1055.41,3,SINV-202410-SUP002-BU2
23863,20241014,422,2,2,PO-GR-015704,10.963,95.56,1047.62,2,
23864,20241017,422,2,2,PO-GR-015705,10.963,96.18,1054.42,3,SINV-202410-SUP002-BU2
23865,20241007,423,2,2,PO-GR-015706,58.183,169.85,9882.38,3,SINV-202410-SUP002-BU2
23866,20241011,423,2,2,PO-GR-015707,58.183,169.85,9882.38,3,SINV-202410-SUP002-BU2
23867,20241014,423,2,2,PO-GR-015708,58.183,170.35,9911.47,3,SINV-202410-SUP002-BU2
23868,20241020,423,2,2,PO-GR-015709,58.184,170.6,9926.19,3,SINV-202410-SUP002-BU2
23869,20241020,424,2,2,PO-GR-015710,10.208,320.55,3272.17,3,SINV-202410-SUP002-BU2
23870,20241024,424,2,2,PO-GR-015711,10.208,321.05,3277.28,3,SINV-202410-SUP002-BU2
23871,20241027,424,2,2,PO-GR-015712,10.208,322.35,3290.55,3,SINV-202410-SUP002-BU2
23872,20241013,425,2,2,PO-GR-015713,13.074,91.81,1200.32,3,SINV-202410-SUP002-BU2
23873,20241021,425,2,2,PO-GR-015714,13.074,92.45,1208.69,3,SINV-202410-SUP002-BU2
23874,20241028,425,2,2,PO-GR-015715,13.073,92.09,1203.89,3,SINV-202410-SUP002-BU2
23875,20241003,426,2,2,PO-GR-015716,8.743,166.72,1457.63,3,SINV-202410-SUP002-BU2
23876,20241011,426,2,2,PO-GR-015717,8.743,165.88,1450.29,3,SINV-202410-SUP002-BU2
23877,20241027,426,2,2,PO-GR-015718,8.742,167.34,1462.89,2,
23878,20241017,427,7,2,PO-GR-015719,9.169,144.14,1321.62,2,
23879,20241024,427,7,2,PO-GR-015720,9.169,143.11,1312.18,3,SINV-202410-SUP007-BU2
23880,20241028,427,7,2,PO-GR-015721,9.168,143.78,1318.18,3,SINV-202410-SUP007-BU2
23881,20241007,428,7,2,PO-GR-015722,8.509,148.25,1261.46,3,SINV-202410-SUP007-BU2
23882,20241014,428,7,2,PO-GR-015723,8.509,147.26,1253.04,3,SINV-202410-SUP007-BU2
23883,20241021,428,7,2,PO-GR-015724,8.508,147.93,1258.59,3,SINV-202410-SUP007-BU2
23884,20241003,429,7,2,PO-GR-015725,64.388,227.61,14655.35,2,
23885,20241013,429,7,2,PO-GR-015726,64.388,226.84,14605.77,3,SINV-202410-SUP007-BU2
23886,20241021,429,7,2,PO-GR-015727,64.388,227.78,14666.3,3,SINV-202410-SUP007-BU2
23887,20241028,429,7,2,PO-GR-015728,64.387,225.79,14537.94,3,SINV-202410-SUP007-BU2
23888,20241010,430,7,2,PO-GR-015729,8.826,66.4,586.05,3,SINV-202410-SUP007-BU2
23889,20241011,430,7,2,PO-GR-015730,8.826,66.44,586.4,1,
23890,20241024,430,7,2,PO-GR-015731,8.825,65.89,581.48,3,SINV-202410-SUP007-BU2
23891,20241011,431,7,2,PO-GR-015732,11.422,70.54,805.71,3,SINV-202410-SUP007-BU2
23892,20241013,431,7,2,PO-GR-015733,11.422,70.68,807.31,3,SINV-202410-SUP007-BU2
23893,20241027,431,7,2,PO-GR-015734,11.423,70.87,809.55,3,SINV-202410-SUP007-BU2
23894,20241003,432,7,2,PO-GR-015735,57.974,58.52,3392.64,3,SINV-202410-SUP007-BU2
23895,20241010,432,7,2,PO-GR-015736,57.974,58.62,3398.44,3,SINV-202410-SUP007-BU2
23896,20241013,432,7,2,PO-GR-015737,57.974,58.89,3414.09,2,
23897,20241017,432,7,2,PO-GR-015738,57.976,58.67,3401.45,3,SINV-202410-SUP007-BU2
23898,20241010,433,7,2,PO-GR-015739,12.542,62.02,777.85,3,SINV-202410-SUP007-BU2
23899,20241017,433,7,2,PO-GR-015740,12.542,61.99,777.48,3,SINV-202410-SUP007-BU2
23900,20241021,433,7,2,PO-GR-015741,12.542,62.24,780.61,3,SINV-202410-SUP007-BU2
23901,20241014,434,7,2,PO-GR-015742,10.345,73.4,759.32,3,SINV-202410-SUP007-BU2
23902,20241017,434,7,2,PO-GR-015743,10.345,73.99,765.43,3,SINV-202410-SUP007-BU2
23903,20241021,434,7,2,PO-GR-015744,10.344,73.71,762.46,3,SINV-202410-SUP007-BU2
23904,20241011,435,7,2,PO-GR-015745,13.287,78.46,1042.5,3,SINV-202410-SUP007-BU2
23905,20241020,435,7,2,PO-GR-015746,13.287,77.84,1034.26,3,SINV-202410-SUP007-BU2
23906,20241024,435,7,2,PO-GR-015747,13.288,78.25,1039.79,3,SINV-202410-SUP007-BU2
23907,20241014,436,7,2,PO-GR-015748,11.644,247.42,2880.96,3,SINV-202410-SUP007-BU2
23908,20241017,436,7,2,PO-GR-015749,11.644,247.29,2879.44,3,SINV-202410-SUP007-BU2
23909,20241020,436,7,2,PO-GR-015750,11.645,245.37,2857.33,3,SINV-202410-SUP007-BU2
23910,20241007,437,7,2,PO-GR-015751,1.577,444.54,701.04,3,SINV-202410-SUP007-BU2
23911,20241024,437,7,2,PO-GR-015752,1.576,443.04,698.23,3,SINV-202410-SUP007-BU2
23912,20241020,438,7,2,PO-GR-015753,10.77,237.05,2553.03,3,SINV-202410-SUP007-BU2
23913,20241031,438,7,2,PO-GR-015754,10.77,238.37,2567.24,3,SINV-202410-SUP007-BU2
23914,20241010,439,7,2,PO-GR-015755,13.767,447.83,6165.28,3,SINV-202410-SUP007-BU2
23915,20241011,439,7,2,PO-GR-015756,13.767,446.39,6145.45,3,SINV-202410-SUP007-BU2
23916,20241020,439,7,2,PO-GR-015757,13.766,444.02,6112.38,3,SINV-202410-SUP007-BU2
23917,20241007,440,7,2,PO-GR-015758,8.991,224.0,2013.98,3,SINV-202410-SUP007-BU2
23918,20241014,440,7,2,PO-GR-015759,8.991,224.3,2016.68,3,SINV-202410-SUP007-BU2
23919,20241028,440,7,2,PO-GR-015760,8.99,223.73,2011.33,3,SINV-202410-SUP007-BU2
23920,20241013,441,7,2,PO-GR-015761,11.999,421.24,5054.46,3,SINV-202410-SUP007-BU2
23921,20241024,441,7,2,PO-GR-015762,11.999,418.5,5021.58,3,SINV-202410-SUP007-BU2
23922,20241031,441,7,2,PO-GR-015763,11.998,418.22,5017.8,3,SINV-202410-SUP007-BU2
23923,20241010,442,7,2,PO-GR-015764,64.395,75.73,4876.63,3,SINV-202410-SUP007-BU2
23924,20241013,442,7,2,PO-GR-015765,64.395,75.28,4847.66,2,
23925,20241017,442,7,2,PO-GR-015766,64.395,75.49,4861.18,3,SINV-202410-SUP007-BU2
23926,20241024,442,7,2,PO-GR-015767,64.397,75.57,4866.48,3,SINV-202410-SUP007-BU2
23927,20241003,443,7,2,PO-GR-015768,49.188,138.51,6813.03,3,SINV-202410-SUP007-BU2
23928,20241010,443,7,2,PO-GR-015769,49.188,139.17,6845.49,3,SINV-202410-SUP007-BU2
23929,20241014,443,7,2,PO-GR-015770,49.188,139.06,6840.08,3,SINV-202410-SUP007-BU2
23930,20241027,443,7,2,PO-GR-015771,49.186,139.32,6852.59,3,SINV-202410-SUP007-BU2
23931,20241003,444,7,2,PO-GR-015772,8.641,68.44,591.39,3,SINV-202410-SUP007-BU2
23932,20241010,444,7,2,PO-GR-015773,8.641,68.53,592.17,3,SINV-202410-SUP007-BU2
23933,20241017,444,7,2,PO-GR-015774,8.64,68.74,593.91,3,SINV-202410-SUP007-BU2
23934,20241013,445,7,2,PO-GR-015775,13.065,122.47,1600.07,3,SINV-202410-SUP007-BU2
23935,20241017,445,7,2,PO-GR-015776,13.065,122.57,1601.38,3,SINV-202410-SUP007-BU2
23936,20241020,445,7,2,PO-GR-015777,13.066,122.77,1604.11,1,
23937,20241010,446,7,2,PO-GR-015778,12.866,178.9,2301.73,3,SINV-202410-SUP007-BU2
23938,20241020,446,7,2,PO-GR-015779,12.866,178.78,2300.18,3,SINV-202410-SUP007-BU2
23939,20241028,446,7,2,PO-GR-015780,12.866,180.49,2322.18,3,SINV-202410-SUP007-BU2
23940,20241013,447,7,2,PO-GR-015781,7.192,124.45,895.04,3,SINV-202410-SUP007-BU2
23941,20241028,447,7,2,PO-GR-015782,7.193,124.55,895.89,3,SINV-202410-SUP007-BU2
23942,20241013,448,7,2,PO-GR-015783,0.551,198.85,109.57,3,SINV-202410-SUP007-BU2
23943,20241020,448,7,2,PO-GR-015784,0.552,198.36,109.49,3,SINV-202410-SUP007-BU2
23944,20241014,449,7,2,PO-GR-015785,10.274,321.12,3299.19,3,SINV-202410-SUP007-BU2
23945,20241017,449,7,2,PO-GR-015786,10.274,321.04,3298.36,3,SINV-202410-SUP007-BU2
23946,20241021,449,7,2,PO-GR-015787,10.273,321.83,3306.16,3,SINV-202410-SUP007-BU2
23947,20241013,450,7,2,PO-GR-015788,11.278,299.39,3376.52,3,SINV-202410-SUP007-BU2
23948,20241028,450,7,2,PO-GR-015789,11.278,299.74,3380.47,3,SINV-202410-SUP007-BU2
23949,20241031,450,7,2,PO-GR-015790,11.279,301.47,3400.28,3,SINV-202410-SUP007-BU2
23950,20241011,451,7,2,PO-GR-015791,10.935,138.93,1519.2,3,SINV-202410-SUP007-BU2
23951,20241013,451,7,2,PO-GR-015792,10.935,138.56,1515.15,3,SINV-202410-SUP007-BU2
23952,20241024,451,7,2,PO-GR-015793,10.935,138.89,1518.76,3,SINV-202410-SUP007-BU2
23953,20241003,452,7,2,PO-GR-015794,3.796,228.93,869.02,3,SINV-202410-SUP007-BU2
23954,20241020,452,7,2,PO-GR-015795,3.797,230.66,875.82,3,SINV-202410-SUP007-BU2
23955,20241010,453,7,2,PO-GR-015796,51.224,241.73,12382.38,3,SINV-202410-SUP007-BU2
23956,20241011,453,7,2,PO-GR-015797,51.224,241.15,12352.67,2,
23957,20241027,453,7,2,PO-GR-015798,51.224,240.54,12321.42,3,SINV-202410-SUP007-BU2
23958,20241028,453,7,2,PO-GR-015799,51.222,241.47,12368.58,3,SINV-202410-SUP007-BU2
23959,20241003,454,7,2,PO-GR-015800,7.956,94.78,754.07,1,
23960,20241007,454,7,2,PO-GR-015801,7.956,94.94,755.34,3,SINV-202410-SUP007-BU2
23961,20241013,454,7,2,PO-GR-015802,7.957,94.67,753.29,3,SINV-202410-SUP007-BU2
23962,20241017,455,7,2,PO-GR-015803,11.433,216.43,2474.44,3,SINV-202410-SUP007-BU2
23963,20241020,455,7,2,PO-GR-015804,11.433,214.99,2457.98,2,
23964,20241031,455,7,2,PO-GR-015805,11.434,215.66,2465.86,2,
23965,20241130,1,12,1,PO-SC-008160,6.951,343.17,2385.37,1,
23966,20241105,2,12,1,PO-SC-008161,8.508,510.65,4344.61,2,
23967,20241104,4,12,1,PO-SC-008162,5.539,610.38,3380.89,2,
23968,20241121,5,12,1,PO-SC-008163,1.136,985.03,1118.99,3,SINV-202411-SUP012-BU1
23969,20241114,6,12,1,PO-SC-008164,6.865,263.72,1810.44,1,
23970,20241125,6,12,1,PO-SC-008165,6.865,262.65,1803.09,2,
23971,20241125,7,12,1,PO-SC-008166,6.367,395.66,2519.17,2,
23972,20241128,7,12,1,PO-SC-008167,6.367,393.82,2507.45,3,SINV-202411-SUP012-BU1
23973,20241104,8,12,1,PO-SC-008168,7.034,526.71,3704.88,1,
23974,20241128,9,12,1,PO-SC-008169,8.792,712.73,6266.32,3,SINV-202411-SUP012-BU1
23975,20241107,10,12,1,PO-SC-008170,24.262,178.9,4340.47,3,SINV-202411-SUP012-BU1
23976,20241114,10,12,1,PO-SC-008171,24.262,178.34,4326.89,1,
23977,20241121,10,12,1,PO-SC-008172,24.263,177.72,4312.02,2,
23978,20241118,11,12,1,PO-SC-008173,5.68,253.75,1441.3,1,
23979,20241127,11,12,1,PO-SC-008174,5.68,253.09,1437.55,1,
23980,20241105,12,12,1,PO-SC-008175,9.544,1277.45,12191.98,1,
23981,20241107,12,12,1,PO-SC-008176,9.544,1288.21,12294.68,3,SINV-202411-SUP012-BU1
23982,20241107,13,12,1,PO-SC-008177,3.291,446.32,1468.84,3,SINV-202411-SUP012-BU1
23983,20241107,14,12,1,PO-SC-008178,3.585,634.92,2276.19,3,SINV-202411-SUP012-BU1
23984,20241104,15,12,1,PO-SC-008179,7.695,503.64,3875.51,3,SINV-202411-SUP012-BU1
23985,20241104,16,12,1,PO-SC-008180,21.517,837.98,18030.82,2,
23986,20241111,16,12,1,PO-SC-008181,21.517,840.69,18089.13,3,SINV-202411-SUP012-BU1
23987,20241127,16,12,1,PO-SC-008182,21.517,839.29,18059.0,3,SINV-202411-SUP012-BU1
23988,20241122,17,12,1,PO-SC-008183,20.449,356.02,7280.25,2,
23989,20241125,17,12,1,PO-SC-008184,20.449,357.34,7307.25,3,SINV-202411-SUP012-BU1
23990,20241127,17,12,1,PO-SC-008185,20.448,358.0,7320.38,3,SINV-202411-SUP012-BU1
23991,20241107,18,12,1,PO-SC-008186,3.412,646.14,2204.63,3,SINV-202411-SUP012-BU1
23992,20241104,19,12,1,PO-SC-008187,30.547,717.98,21932.14,3,SINV-202411-SUP012-BU1
23993,20241122,19,12,1,PO-SC-008188,30.547,718.67,21953.21,3,SINV-202411-SUP012-BU1
23994,20241128,19,12,1,PO-SC-008189,30.548,717.88,21929.8,2,
23995,20241111,20,12,1,PO-SC-008190,28.491,412.63,11756.24,3,SINV-202411-SUP012-BU1
23996,20241114,20,12,1,PO-SC-008191,28.491,412.51,11752.82,3,SINV-202411-SUP012-BU1
23997,20241127,20,12,1,PO-SC-008192,28.492,412.12,11742.12,1,
23998,20241128,21,12,1,PO-SC-008193,4.377,521.62,2283.13,2,
23999,20241114,22,12,1,PO-SC-008194,4.421,605.9,2678.68,2,
24000,20241107,23,12,1,PO-SC-008195,4.434,263.26,1167.29,2,
24001,20241127,24,12,1,PO-SC-008196,6.481,403.3,2613.79,2,
24002,20241107,25,12,1,PO-SC-008197,6.153,888.62,5467.68,3,SINV-202411-SUP012-BU1
24003,20241111,25,12,1,PO-SC-008198,6.153,887.03,5457.9,3,SINV-202411-SUP012-BU1
24004,20241111,26,12,1,PO-SC-008199,24.339,430.43,10476.24,3,SINV-202411-SUP012-BU1
24005,20241125,26,12,1,PO-SC-008200,24.339,429.9,10463.34,3,SINV-202411-SUP012-BU1
24006,20241128,26,12,1,PO-SC-008201,24.338,429.72,10458.53,1,
24007,20241121,27,12,1,PO-SC-008202,8.632,598.72,5168.15,1,
24008,20241107,28,12,1,PO-SC-008203,4.417,483.83,2137.08,3,SINV-202411-SUP012-BU1
24009,20241121,29,12,1,PO-SC-008204,7.685,630.97,4849.0,2,
24010,20241128,29,12,1,PO-SC-008205,7.685,631.35,4851.92,3,SINV-202411-SUP012-BU1
24011,20241111,30,12,1,PO-SC-008206,7.673,353.36,2711.33,3,SINV-202411-SUP012-BU1
24012,20241128,30,12,1,PO-SC-008207,7.674,351.62,2698.33,2,
24013,20241111,31,12,1,PO-SC-008208,22.515,267.01,6011.73,3,SINV-202411-SUP012-BU1
24014,20241127,31,12,1,PO-SC-008209,22.515,265.78,5984.04,2,
24015,20241130,31,12,1,PO-SC-008210,22.515,266.44,5998.9,3,SINV-202411-SUP012-BU1
24016,20241125,32,12,1,PO-SC-008211,9.008,377.16,3397.46,3,SINV-202411-SUP012-BU1
24017,20241114,33,12,1,PO-SC-008212,5.729,298.11,1707.87,3,SINV-202411-SUP012-BU1
24018,20241122,33,12,1,PO-SC-008213,5.729,297.01,1701.57,1,
24019,20241104,34,12,1,PO-SC-008214,5.913,437.4,2586.35,2,
24020,20241128,35,12,1,PO-SC-008215,2.263,519.88,1176.49,3,SINV-202411-SUP012-BU1
24021,20241114,36,12,1,PO-SC-008216,6.816,1032.47,7037.32,3,SINV-202411-SUP012-BU1
24022,20241105,37,12,1,PO-SC-008217,8.369,610.67,5110.7,2,
24023,20241111,39,12,1,PO-SC-008218,7.793,342.12,2666.14,3,SINV-202411-SUP012-BU1
24024,20241127,39,12,1,PO-SC-008219,7.793,342.34,2667.86,3,SINV-202411-SUP012-BU1
24025,20241128,39,12,1,PO-SC-008220,7.792,340.63,2654.19,2,
24026,20241118,40,12,1,PO-SC-008221,1.061,407.61,432.47,3,SINV-202411-SUP012-BU1
24027,20241121,41,12,1,PO-SC-008222,6.345,478.91,3038.68,2,
24028,20241114,42,12,1,PO-SC-008223,4.771,368.3,1757.16,3,SINV-202411-SUP012-BU1
24029,20241111,43,12,1,PO-SC-008224,7.639,183.66,1402.98,3,SINV-202411-SUP012-BU1
24030,20241111,44,12,1,PO-SC-008225,8.809,872.28,7683.91,3,SINV-202411-SUP012-BU1
24031,20241122,44,12,1,PO-SC-008226,8.809,871.92,7680.74,3,SINV-202411-SUP012-BU1
24032,20241121,45,12,1,PO-SC-008227,10.138,1081.96,10968.91,3,SINV-202411-SUP012-BU1
24033,20241107,46,12,1,PO-SC-008228,16.977,536.14,9102.05,3,SINV-202411-SUP012-BU1
24034,20241111,46,12,1,PO-SC-008229,16.977,538.32,9139.06,2,
24035,20241130,46,12,1,PO-SC-008230,16.977,533.58,9058.59,3,SINV-202411-SUP012-BU1
24036,20241114,47,12,1,PO-SC-008231,7.408,425.65,3153.22,2,
24037,20241122,48,12,1,PO-SC-008232,1.181,244.54,288.8,3,SINV-202411-SUP012-BU1
24038,20241107,49,12,1,PO-SC-008233,6.972,294.81,2055.42,3,SINV-202411-SUP012-BU1
24039,20241122,49,12,1,PO-SC-008234,6.972,294.58,2053.81,1,
24040,20241114,50,12,1,PO-SC-008235,5.497,116.36,639.63,2,
24041,20241118,50,12,1,PO-SC-008236,5.496,116.44,639.95,2,
24042,20241127,51,13,1,PO-SC-008237,7.832,1085.48,8501.48,3,SINV-202411-SUP013-BU1
24043,20241105,52,13,1,PO-SC-008238,2.105,1456.07,3065.03,3,SINV-202411-SUP013-BU1
24044,20241121,53,13,1,PO-SC-008239,6.953,1824.87,12688.32,2,
24045,20241130,53,13,1,PO-SC-008240,6.953,1821.63,12665.79,3,SINV-202411-SUP013-BU1
24046,20241128,54,13,1,PO-SC-008241,9.276,2211.71,20515.82,2,
24047,20241114,55,13,1,PO-SC-008242,5.283,2668.27,14096.47,3,SINV-202411-SUP013-BU1
24048,20241121,56,13,1,PO-SC-008243,10.663,869.75,9274.14,3,SINV-202411-SUP013-BU1
24049,20241125,57,13,1,PO-SC-008244,6.849,1724.32,11809.87,2,
24050,20241125,58,13,1,PO-SC-008245,4.217,639.48,2696.69,3,SINV-202411-SUP013-BU1
24051,20241111,59,13,1,PO-SC-008246,6.896,2081.67,14355.2,3,SINV-202411-SUP013-BU1
24052,20241127,59,13,1,PO-SC-008247,6.896,2078.88,14335.96,3,SINV-202411-SUP013-BU1
24053,20241105,60,13,1,PO-SC-008248,6.978,740.14,5164.7,3,SINV-202411-SUP013-BU1
24054,20241107,61,13,1,PO-SC-008249,29.276,1553.81,45489.34,3,SINV-202411-SUP013-BU1
24055,20241121,61,13,1,PO-SC-008250,29.276,1548.32,45328.62,3,SINV-202411-SUP013-BU1
24056,20241122,61,13,1,PO-SC-008251,29.277,1551.85,45433.51,3,SINV-202411-SUP013-BU1
24057,20241125,62,13,1,PO-SC-008252,8.474,970.59,8224.78,3,SINV-202411-SUP013-BU1
24058,20241127,63,13,1,PO-SC-008253,8.714,1099.91,9584.62,3,SINV-202411-SUP013-BU1
24059,20241105,64,13,1,PO-SC-008254,8.462,788.45,6671.86,3,SINV-202411-SUP013-BU1
24060,20241114,65,13,1,PO-SC-008255,7.767,529.37,4111.62,3,SINV-202411-SUP013-BU1
24061,20241111,66,13,1,PO-SC-008256,7.604,642.93,4888.84,3,SINV-202411-SUP013-BU1
24062,20241128,66,13,1,PO-SC-008257,7.604,647.13,4920.78,3,SINV-202411-SUP013-BU1
24063,20241121,67,13,1,PO-SC-008258,18.22,2142.11,39029.24,2,
24064,20241127,67,13,1,PO-SC-008259,18.22,2144.5,39072.79,1,
24065,20241130,67,13,1,PO-SC-008260,18.221,2146.33,39108.28,3,SINV-202411-SUP013-BU1
24066,20241114,68,13,1,PO-SC-008261,7.042,3252.98,22907.49,3,SINV-202411-SUP013-BU1
24067,20241118,68,13,1,PO-SC-008262,7.041,3259.92,22953.1,3,SINV-202411-SUP013-BU1
24068,20241125,69,13,1,PO-SC-008263,4.537,2454.44,11135.79,3,SINV-202411-SUP013-BU1
24069,20241105,70,13,1,PO-SC-008264,5.928,534.92,3171.01,3,SINV-202411-SUP013-BU1
24070,20241125,71,13,1,PO-SC-008265,5.477,1049.49,5748.06,3,SINV-202411-SUP013-BU1
24071,20241127,71,13,1,PO-SC-008266,5.477,1046.62,5732.34,3,SINV-202411-SUP013-BU1
24072,20241105,72,13,1,PO-SC-008267,7.067,1932.15,13654.5,3,SINV-202411-SUP013-BU1
24073,20241118,72,13,1,PO-SC-008268,7.068,1937.45,13693.9,2,
24074,20241127,73,13,1,PO-SC-008269,7.806,2385.96,18624.8,3,SINV-202411-SUP013-BU1
24075,20241111,74,13,1,PO-SC-008270,17.212,2561.41,44086.99,3,SINV-202411-SUP013-BU1
24076,20241118,74,13,1,PO-SC-008271,17.212,2553.29,43947.23,3,SINV-202411-SUP013-BU1
24077,20241127,74,13,1,PO-SC-008272,17.212,2548.82,43870.29,3,SINV-202411-SUP013-BU1
24078,20241122,75,13,1,PO-SC-008273,9.919,4680.84,46429.25,2,
24079,20241105,77,13,1,PO-SC-008274,9.425,1049.94,9895.68,2,
24080,20241127,77,13,1,PO-SC-008275,9.425,1046.59,9864.11,3,SINV-202411-SUP013-BU1
24081,20241111,78,13,1,PO-SC-008276,4.694,2453.53,11516.87,1,
24082,20241107,79,13,1,PO-SC-008277,8.009,517.13,4141.69,3,SINV-202411-SUP013-BU1
24083,20241122,79,13,1,PO-SC-008278,8.009,516.95,4140.25,3,SINV-202411-SUP013-BU1
24084,20241125,79,13,1,PO-SC-008279,8.01,516.15,4134.36,2,
24085,20241128,80,13,1,PO-SC-008280,4.544,681.8,3098.1,3,SINV-202411-SUP013-BU1
24086,20241114,81,13,1,PO-SC-008281,9.88,470.7,4650.52,2,
24087,20241122,82,13,1,PO-SC-008282,10.181,549.71,5596.6,1,
24088,20241114,83,13,1,PO-SC-008283,19.591,1273.51,24949.33,3,SINV-202411-SUP013-BU1
24089,20241128,83,13,1,PO-SC-008284,19.591,1273.84,24955.8,2,
24090,20241130,83,13,1,PO-SC-008285,19.59,1275.11,24979.4,3,SINV-202411-SUP013-BU1
24091,20241105,85,13,1,PO-SC-008286,22.759,3293.17,74949.26,3,SINV-202411-SUP013-BU1
24092,20241118,85,13,1,PO-SC-008287,22.759,3275.4,74544.83,3,SINV-202411-SUP013-BU1
24093,20241125,85,13,1,PO-SC-008288,22.76,3280.18,74656.9,2,
24094,20241125,86,13,1,PO-SC-008289,5.575,249.05,1388.45,3,SINV-202411-SUP013-BU1
24095,20241127,86,13,1,PO-SC-008290,5.576,249.38,1390.54,3,SINV-202411-SUP013-BU1
24096,20241118,87,13,1,PO-SC-008291,7.527,357.48,2690.75,3,SINV-202411-SUP013-BU1
24097,20241125,87,13,1,PO-SC-008292,7.528,357.59,2691.94,3,SINV-202411-SUP013-BU1
24098,20241122,88,13,1,PO-SC-008293,8.569,435.02,3727.69,3,SINV-202411-SUP013-BU1
24099,20241121,89,13,1,PO-SC-008294,9.254,1845.88,17081.77,3,SINV-202411-SUP013-BU1
24100,20241128,90,13,1,PO-SC-008295,3.352,2953.41,9899.83,1,
24101,20241122,91,13,1,PO-SC-008296,7.709,714.3,5506.54,3,SINV-202411-SUP013-BU1
24102,20241130,91,13,1,PO-SC-008297,7.709,709.26,5467.69,2,
24103,20241114,92,13,1,PO-SC-008298,5.713,2545.78,14544.04,3,SINV-202411-SUP013-BU1
24104,20241127,92,13,1,PO-SC-008299,5.712,2568.14,14669.22,2,
24105,20241107,94,13,1,PO-SC-008300,31.284,1801.14,56346.86,2,
24106,20241121,94,13,1,PO-SC-008301,31.284,1806.27,56507.35,3,SINV-202411-SUP013-BU1
24107,20241127,94,13,1,PO-SC-008302,31.283,1800.81,56334.74,3,SINV-202411-SUP013-BU1
24108,20241114,95,13,1,PO-SC-008303,6.904,345.41,2384.71,3,SINV-202411-SUP013-BU1
24109,20241121,96,13,1,PO-SC-008304,5.59,391.62,2189.16,1,
24110,20241107,97,13,1,PO-SC-008305,15.258,732.75,11180.3,3,SINV-202411-SUP013-BU1
24111,20241125,97,13,1,PO-SC-008306,15.258,728.28,11112.1,3,SINV-202411-SUP013-BU1
24112,20241130,97,13,1,PO-SC-008307,15.259,732.3,11174.17,3,SINV-202411-SUP013-BU1
24113,20241105,98,13,1,PO-SC-008308,6.093,932.06,5679.04,3,SINV-202411-SUP013-BU1
24114,20241127,98,13,1,PO-SC-008309,6.094,927.78,5653.89,3,SINV-202411-SUP013-BU1
24115,20241125,99,13,1,PO-SC-008310,4.357,511.18,2227.21,3,SINV-202411-SUP013-BU1
24116,20241122,100,13,1,PO-SC-008311,2.12,384.96,816.12,3,SINV-202411-SUP013-BU1
24117,20241114,101,13,1,PO-SC-008312,6.056,400.91,2427.91,3,SINV-202411-SUP013-BU1
24118,20241122,101,13,1,PO-SC-008313,6.057,404.71,2451.33,3,SINV-202411-SUP013-BU1
24119,20241111,102,13,1,PO-SC-008314,26.029,450.47,11725.28,3,SINV-202411-SUP013-BU1
24120,20241118,102,13,1,PO-SC-008315,26.029,449.51,11700.3,3,SINV-202411-SUP013-BU1
24121,20241127,102,13,1,PO-SC-008316,26.029,448.85,11683.12,3,SINV-202411-SUP013-BU1
24122,20241127,103,13,1,PO-SC-008317,5.712,1079.58,6166.56,2,
24123,20241105,104,13,1,PO-SC-008318,8.28,368.93,3054.74,3,SINV-202411-SUP013-BU1
24124,20241104,105,13,1,PO-SC-008319,19.969,1268.67,25334.07,3,SINV-202411-SUP013-BU1
24125,20241114,105,13,1,PO-SC-008320,19.969,1274.97,25459.88,3,SINV-202411-SUP013-BU1
24126,20241127,105,13,1,PO-SC-008321,19.968,1273.1,25421.26,3,SINV-202411-SUP013-BU1
24127,20241122,106,13,1,PO-SC-008322,9.9,1726.93,17096.61,2,
24128,20241111,107,13,1,PO-SC-008323,4.66,610.4,2844.46,3,SINV-202411-SUP013-BU1
24129,20241127,108,13,1,PO-SC-008324,2.201,435.93,959.48,3,SINV-202411-SUP013-BU1
24130,20241107,109,13,1,PO-SC-008325,18.149,7807.81,141703.94,2,
24131,20241111,109,13,1,PO-SC-008326,18.149,7845.4,142386.16,3,SINV-202411-SUP013-BU1
